InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545733,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-08-05 00:00:00,51.56,11005.0,Australia
537305,SWM-017A,SURF JOURNAL - KRAFT,4,2023-07-15 00:00:00,19.6,10138.0,Australia
536712,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-02-10 00:00:00,58.55,10068.0,Australia
536681,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-04-11 00:00:00,31.43,10063.0,United States
543246,SWM-012A,SURF WAX KIT - COOL,2,2023-03-06 00:00:00,10.98,10735.0,Australia
542536,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-11-05 00:00:00,39.71,10657.0,New Zealand
538353,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-04-24 00:00:00,30.39,10246.0,France
545001,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-05-26 00:00:00,62.97,10930.0,Australia
547379,SWM-012A,SURF WAX KIT - COOL,3,2023-11-21 00:00:00,12.59,11183.0,Australia
546310,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-03-03 00:00:00,26.06,11079.0,United States
545106,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-03-24 00:00:00,43.51,10937.0,Australia
538679,SWM-016A,SHELL HAIR CLIP SET,2,2023-05-18 00:00:00,15.52,10282.0,Australia
C544535,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,-4,2023-07-12 00:00:00,43.58,10882.0,Australia
541773,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-01-02 00:00:00,50.1,10575.0,Canada
546729,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-12-26 00:00:00,37.64,11129.0,Australia
541112,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-10-25 00:00:00,26.44,10520.0,United States
537891,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-04-02 00:00:00,51.74,10200.0,New Zealand
540995,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-10-04 00:00:00,67.69,10508.0,Australia
543709,SWM-016A,SHELL HAIR CLIP SET,1,2023-02-13 00:00:00,15.44,10787.0,Australia
545984,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-03-25 00:00:00,38.78,11042.0,United States
541262,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-01-06 00:00:00,16.41,10536.0,New Zealand
536075,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-09-14 00:00:00,38.6,10006.0,Australia
540688,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,2,2023-05-30 00:00:00,48.38,10489.0,United States
543697,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-10-11 00:00:00,68.23,10785.0,United States
542233,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-01-05 00:00:00,38.54,10625.0,France
540991,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-09-15 00:00:00,37.95,10508.0,Australia
538402,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-07-29 00:00:00,43.1,10250.0,United States
537928,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-02-19 00:00:00,41.41,10204.0,Australia
544506,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-04-25 00:00:00,60.73,10880.0,Portugal
536099,SWM-012A,SURF WAX KIT - COOL,2,2023-03-18 00:00:00,11.26,10010.0,Australia
546210,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-05-21 00:00:00,42.95,11066.0,New Zealand
544123,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-11-04 00:00:00,56.17,10835.0,Indonesia
547502,SWM-012A,SURF WAX KIT - COOL,4,2023-10-07 00:00:00,11.67,11196.0,United States
536773,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-12-05 00:00:00,16.92,10074.0,United States
537149,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-01-14 00:00:00,40.45,10121.0,Australia
547390,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-05-22 00:00:00,36.83,11184.0,Indonesia
541054,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-08-05 00:00:00,22.19,10515.0,United States
538172,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-09-09 00:00:00,40.26,10228.0,Australia
538031,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-08-26 00:00:00,46.29,10212.0,United States
543274,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-10-24 00:00:00,44.52,10739.0,Portugal
542354,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-11-19 00:00:00,58.5,10638.0,United States
544224,SWM-012A,SURF WAX KIT - COOL,4,2023-06-16 00:00:00,11.0,10848.0,Australia
537581,SWM-017A,SURF JOURNAL - KRAFT,4,2023-07-19 00:00:00,19.26,10163.0,Portugal
542117,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-07-28 00:00:00,36.04,10612.0,Brazil
539333,SWM-017A,SURF JOURNAL - KRAFT,3,2023-04-07 00:00:00,19.58,10338.0,Australia
543606,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,4,2023-08-09 00:00:00,43.83,10778.0,United States
544506,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-04-25 00:00:00,21.47,10880.0,Portugal
545995,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-10-09 00:00:00,39.64,11042.0,United States
547331,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,2,2023-09-22 00:00:00,73.38,11177.0,Australia
539039,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-06-28 00:00:00,39.38,10313.0,United States
537523,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-01-22 00:00:00,53.6,10159.0,United States
537293,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-07-24 00:00:00,38.7,10137.0,United States
536212,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-05-18 00:00:00,51.68,10027.0,United States
540286,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-08-21 00:00:00,62.96,10437.0,Australia
543274,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-10-24 00:00:00,76.84,10739.0,Portugal
538674,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-10-18 00:00:00,44.72,10281.0,United States
544638,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-01-10 00:00:00,77.03,10890.0,Indonesia
537359,SWM-012A,SURF WAX KIT - COOL,4,2023-01-28 00:00:00,11.49,10146.0,Portugal
540326,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-06-12 00:00:00,39.99,10443.0,France
540447,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-02-14 00:00:00,52.13,10457.0,Australia
542449,SWM-017A,SURF JOURNAL - KRAFT,1,2023-10-19 00:00:00,19.86,10643.0,France
541015,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-11-14 00:00:00,73.67,10509.0,Australia
542407,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-02-06 00:00:00,37.71,10641.0,France
542636,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-11-06 00:00:00,82.6,10673.0,United States
539498,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-10-23 00:00:00,18.23,10354.0,France
544562,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-08-23 00:00:00,17.24,10883.0,Australia
536430,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-08-05 00:00:00,49.61,10041.0,New Zealand
539214,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-07-22 00:00:00,39.6,10332.0,Australia
537221,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-05-10 00:00:00,39.08,10132.0,United States
542090,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-08-24 00:00:00,91.49,10606.0,Australia
544469,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-09-05 00:00:00,40.81,10871.0,United States
537873,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-08-11 00:00:00,21.65,10199.0,United States
539272,SWM-016A,SHELL HAIR CLIP SET,1,2023-03-06 00:00:00,15.33,10334.0,Australia
537310,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-09-02 00:00:00,66.65,10139.0,Australia
540750,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-05-08 00:00:00,43.89,10493.0,Australia
545949,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-05-02 00:00:00,52.89,11038.0,New Zealand
541975,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-08 00:00:00,14.96,10593.0,Australia
541604,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-10-25 00:00:00,38.45,10558.0,United States
542536,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-11-05 00:00:00,29.25,10657.0,New Zealand
539720,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-10-21 00:00:00,61.86,10375.0,New Zealand
542913,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-10-28 00:00:00,28.87,10699.0,France
538346,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-02-11 00:00:00,52.77,10246.0,France
541683,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-04-21 00:00:00,18.27,10568.0,Indonesia
547224,SWM-016A,SHELL HAIR CLIP SET,3,2023-10-18 00:00:00,14.26,11171.0,France
543321,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-03-27 00:00:00,37.92,10747.0,Canada
539065,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-09-19 00:00:00,17.64,10317.0,Portugal
544366,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-08-20 00:00:00,60.23,10865.0,United States
545419,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-05-20 00:00:00,37.62,10978.0,United States
542667,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-03-13 00:00:00,58.14,10676.0,Australia
536578,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-02-25 00:00:00,93.32,10052.0,New Zealand
542695,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-10-27 00:00:00,56.16,10678.0,Germany
542312,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-06-04 00:00:00,40.87,10632.0,Spain
547532,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-08-13 00:00:00,36.27,11199.0,Australia
542280,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-04-23 00:00:00,41.97,10629.0,Australia
545120,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-08-30 00:00:00,40.25,10937.0,Australia
546566,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-02-22 00:00:00,41.0,11107.0,Indonesia
541871,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-03-25 00:00:00,43.69,10584.0,Australia
543343,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-03-04 00:00:00,91.95,10749.0,Portugal
546779,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-07-06 00:00:00,53.4,11131.0,Australia
544009,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-01-28 00:00:00,61.63,10826.0,France
536158,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-02-22 00:00:00,30.5,10020.0,Portugal
545008,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-06-29 00:00:00,45.69,10930.0,Australia
540683,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-08-23 00:00:00,20.14,10488.0,France
539528,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-08-22 00:00:00,29.26,10359.0,Australia
541607,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,2,2023-04-22 00:00:00,47.04,10559.0,Australia
547485,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-07-10 00:00:00,36.06,11192.0,Portugal
544813,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-10-20 00:00:00,38.21,10909.0,Spain
546110,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-07-08 00:00:00,53.93,11058.0,Australia
541193,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-03-05 00:00:00,36.46,10527.0,France
544192,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-05-11 00:00:00,42.17,10845.0,Portugal
540310,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-11-27 00:00:00,55.12,10439.0,Australia
544761,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-05-10 00:00:00,17.05,10903.0,Canada
536854,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-09-30 00:00:00,41.82,10088.0,France
538596,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-06-24 00:00:00,35.29,10271.0,Australia
539437,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-11-19 00:00:00,57.59,10348.0,United Kingdom
540700,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-02-16 00:00:00,47.76,10490.0,France
546266,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-10-25 00:00:00,17.92,11074.0,United States
538189,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-03-26 00:00:00,85.44,10230.0,United States
547033,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-01-29 00:00:00,31.76,11161.0,Germany
C537916,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,-4,2023-05-28 00:00:00,37.83,10203.0,United States
540509,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-05-09 00:00:00,39.2,10464.0,United States
545478,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-01-28 00:00:00,86.18,10983.0,Australia
536481,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-01-28 00:00:00,31.42,10047.0,Australia
543237,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-18 00:00:00,14.65,10734.0,France
537931,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-03-08 00:00:00,37.23,10204.0,Australia
541768,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-05-15 00:00:00,39.34,10574.0,Australia
540741,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-02-01 00:00:00,20.39,10493.0,Australia
543376,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-09-11 00:00:00,37.0,10751.0,Spain
536401,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-03-20 00:00:00,38.64,10040.0,France
544409,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,1,2023-12-15 00:00:00,50.42,10868.0,New Zealand
544155,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-12-25 00:00:00,72.05,10840.0,Spain
544239,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-11-18 00:00:00,41.27,10848.0,Australia
545256,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-04-03 00:00:00,16.58,10952.0,France
537066,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-02-01 00:00:00,52.87,10110.0,Australia
538447,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-10-16 00:00:00,50.65,10257.0,United States
545652,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-02-13 00:00:00,53.88,11000.0,United States
544596,SWM-012A,SURF WAX KIT - COOL,4,2023-08-31 00:00:00,12.42,10886.0,Australia
543973,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-05-14 00:00:00,47.11,10824.0,Australia
546450,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-12-22 00:00:00,22.37,11091.0,United States
540505,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-12-22 00:00:00,33.8,10463.0,France
539511,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-10-18 00:00:00,35.54,10356.0,Brazil
546111,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-09-09 00:00:00,54.85,11058.0,Australia
542649,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-05-10 00:00:00,42.47,10675.0,United States
546632,SWM-017A,SURF JOURNAL - KRAFT,1,2023-06-29 00:00:00,17.93,11118.0,Portugal
536980,SWM-012A,SURF WAX KIT - COOL,1,2023-03-26 00:00:00,11.95,10104.0,Australia
542319,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-08-12 00:00:00,25.76,10632.0,Spain
544088,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-03-25 00:00:00,43.36,10834.0,France
537717,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-06-16 00:00:00,36.69,10178.0,France
540462,SWM-012A,SURF WAX KIT - COOL,1,2023-07-23 00:00:00,11.49,10458.0,Australia
539912,SWM-012A,SURF WAX KIT - COOL,1,2023-09-20 00:00:00,12.3,10396.0,Indonesia
543932,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,2,2023-09-25 00:00:00,70.11,10815.0,United States
C541614,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,-3,2023-09-13 00:00:00,72.45,10560.0,France
537972,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-11-15 00:00:00,40.97,10207.0,United States
540281,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-07-15 00:00:00,83.95,10437.0,Australia
546558,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-11-20 00:00:00,44.65,11106.0,New Zealand
540529,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-06-25 00:00:00,16.66,10467.0,France
544631,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-11-18 00:00:00,37.08,10888.0,Germany
536848,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-09-16 00:00:00,73.35,10087.0,Indonesia
540134,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-08-03 00:00:00,16.48,10421.0,France
537221,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-05-10 00:00:00,39.29,10132.0,United States
537633,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-02-09 00:00:00,45.35,10170.0,United States
546596,SWM-012A,SURF WAX KIT - COOL,3,2023-08-25 00:00:00,11.65,11110.0,United Kingdom
538774,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-06-07 00:00:00,34.2,10294.0,Japan
542898,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-05-09 00:00:00,21.98,10699.0,France
543203,SWM-012A,SURF WAX KIT - COOL,2,2023-02-26 00:00:00,11.42,10730.0,Australia
542436,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-08-09 00:00:00,86.73,10641.0,France
540012,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-05-20 00:00:00,77.31,10409.0,Australia
538540,SWM-017A,SURF JOURNAL - KRAFT,2,2023-07-13 00:00:00,17.43,10267.0,United States
545224,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,2,2023-12-18 00:00:00,64.43,10948.0,Australia
546602,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-08-19 00:00:00,88.78,11111.0,United States
541149,SWM-017A,SURF JOURNAL - KRAFT,3,2023-06-20 00:00:00,17.42,10523.0,United States
546213,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-08-05 00:00:00,53.05,11066.0,New Zealand
538309,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-08-05 00:00:00,85.82,10241.0,New Zealand
539085,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-04-20 00:00:00,36.28,10319.0,Canada
543000,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-07-06 00:00:00,40.28,10711.0,Australia
543000,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,2,2023-07-06 00:00:00,60.7,10711.0,Australia
546523,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-07-21 00:00:00,35.1,11102.0,United Kingdom
539545,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-08-31 00:00:00,42.91,10360.0,France
542178,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-12-16 00:00:00,43.86,10619.0,Portugal
538820,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-07-22 00:00:00,39.42,10297.0,United States
540684,SWM-016A,SHELL HAIR CLIP SET,4,2023-11-08 00:00:00,13.91,10488.0,France
546854,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-11-10 00:00:00,37.09,11137.0,Australia
538731,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-12-07 00:00:00,41.75,10289.0,Australia
545291,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-04-01 00:00:00,50.86,10956.0,New Zealand
544344,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-07-31 00:00:00,59.21,10860.0,United States
544834,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-10-25 00:00:00,36.08,10912.0,Canada
545963,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-10-09 00:00:00,68.27,11040.0,Australia
540253,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-06-08 00:00:00,92.95,10436.0,United States
546149,SWM-017A,SURF JOURNAL - KRAFT,4,2023-06-09 00:00:00,18.98,11060.0,Spain
537873,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-08-11 00:00:00,29.22,10199.0,United States
542951,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-07-06 00:00:00,18.4,10706.0,Spain
547491,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-06-04 00:00:00,76.42,11193.0,Australia
546181,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-04-21 00:00:00,49.58,11064.0,United States
543154,SWM-012A,SURF WAX KIT - COOL,4,2023-10-11 00:00:00,12.1,10722.0,Australia
538016,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-03-12 00:00:00,73.31,10212.0,United States
545117,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-08-07 00:00:00,29.49,10937.0,Australia
538369,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-08-19 00:00:00,89.59,10246.0,France
546008,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-06-12 00:00:00,25.62,11043.0,United States
541251,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-07-20 00:00:00,34.28,10532.0,Spain
539713,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-07-17 00:00:00,92.05,10373.0,Australia
539147,SWM-017A,SURF JOURNAL - KRAFT,1,2023-09-24 00:00:00,18.02,10328.0,Portugal
544953,SWM-016A,SHELL HAIR CLIP SET,2,2023-06-20 00:00:00,15.59,10922.0,Australia
547279,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-03-26 00:00:00,70.06,11175.0,Australia
543443,SWM-012A,SURF WAX KIT - COOL,4,2023-10-25 00:00:00,12.24,10760.0,Spain
538276,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-11-18 00:00:00,76.5,10235.0,United States
543059,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,2,2023-12-02 00:00:00,64.1,10713.0,Australia
545762,SWM-017A,SURF JOURNAL - KRAFT,3,2023-07-21 00:00:00,18.45,11006.0,Australia
544100,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-08-20 00:00:00,43.05,10834.0,France
546034,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-11-16 00:00:00,44.71,11047.0,Australia
536622,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-03-12 00:00:00,65.06,10055.0,Australia
542476,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-08-19 00:00:00,39.8,10650.0,New Zealand
538496,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-07-06 00:00:00,35.53,10265.0,France
545159,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-14 00:00:00,14.89,10942.0,France
546303,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-01-20 00:00:00,63.12,11079.0,United States
541734,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-06-25 00:00:00,54.3,10571.0,France
536492,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-05-06 00:00:00,47.84,10047.0,Australia
538177,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-06-29 00:00:00,60.26,10229.0,Australia
546011,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-10-01 00:00:00,37.0,11043.0,United States
545316,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-08-23 00:00:00,52.42,10958.0,Australia
540669,SWM-017A,SURF JOURNAL - KRAFT,3,2023-08-01 00:00:00,18.54,10487.0,United Kingdom
540050,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-10-01 00:00:00,22.0,10411.0,Canada
543643,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-11-07 00:00:00,47.42,10781.0,Brazil
540314,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,1,2023-09-12 00:00:00,44.95,10440.0,Australia
540640,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-07-31 00:00:00,16.25,10481.0,Australia
537281,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-02-22 00:00:00,64.07,10137.0,United States
541637,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-07-12 00:00:00,49.76,10563.0,Australia
543970,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-04-06 00:00:00,36.98,10824.0,Australia
540388,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-12-08 00:00:00,36.84,10446.0,Indonesia
536032,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-04-10 00:00:00,77.3,10003.0,Spain
540305,SWM-012A,SURF WAX KIT - COOL,4,2023-04-18 00:00:00,12.41,10439.0,Australia
